,quantity,order_id,product_id,datetime,price,name
9264,3,4520,6,2017-02-17 19:27:00,0.8,Plain Papadum
9265,3,2775,6,2017-02-17 17:33:00,0.8,Plain Papadum
9266,2,2779,6,2017-02-15 20:50:00,0.8,Plain Papadum
9267,2,4521,6,2017-02-15 19:20:00,0.8,Plain Papadum
9268,3,4522,7,2017-02-15 16:53:00,0.8,Spicy Papadum
9269,3,4523,6,2017-02-14 20:12:00,0.8,Plain Papadum
9270,4,4524,6,2017-02-14 20:03:00,0.8,Plain Papadum
9271,2,2781,6,2017-02-14 19:24:00,0.8,Plain Papadum
9272,3,2782,6,2017-02-14 18:37:00,0.8,Plain Papadum
9273,4,2783,6,2017-02-14 18:26:00,0.8,Plain Papadum
9274,1,2785,6,2017-02-14 13:24:00,0.8,Plain Papadum
9275,1,4525,6,2017-02-13 17:51:00,0.8,Plain Papadum
9276,2,2786,6,2017-02-11 19:02:00,0.8,Plain Papadum
9277,1,2787,6,2017-02-11 18:43:00,0.8,Plain Papadum
9278,4,2788,6,2017-02-11 18:15:00,0.8,Plain Papadum
9279,4,4526,6,2017-02-11 17:48:00,0.8,Plain Papadum
9280,5,2791,6,2017-02-10 18:22:00,0.8,Plain Papadum
9281,2,4527,6,2017-02-10 18:08:00,0.8,Plain Papadum
9282,2,4528,6,2017-02-09 18:54:00,0.8,Plain Papadum
9283,4,4529,6,2017-02-09 18:09:00,0.8,Plain Papadum
9284,4,2794,6,2017-02-08 17:51:00,0.8,Plain Papadum
9285,3,4530,6,2017-02-07 17:40:00,0.8,Plain Papadum
9286,3,4531,6,2017-02-06 18:04:00,0.8,Plain Papadum
9287,3,4532,6,2017-02-06 17:55:00,0.8,Plain Papadum
9288,2,2795,6,2017-02-05 17:55:00,0.8,Plain Papadum
9289,1,2795,7,2017-02-05 17:55:00,0.8,Spicy Papadum
9290,2,2797,6,2017-02-04 21:05:00,0.8,Plain Papadum
9291,1,4533,6,2017-02-04 19:37:00,0.8,Plain Papadum
9292,3,4534,6,2017-02-04 19:15:00,0.8,Plain Papadum
9293,3,2798,6,2017-02-04 19:01:00,0.8,Plain Papadum
9294,1,4535,6,2017-02-04 18:41:00,0.8,Plain Papadum
9295,6,2799,6,2017-02-04 18:12:00,0.8,Plain Papadum
9296,3,2801,6,2017-02-03 18:20:00,0.8,Plain Papadum
9297,1,2802,6,2017-02-03 17:53:00,0.8,Plain Papadum
9298,2,2804,6,2017-02-01 21:16:00,0.8,Plain Papadum
9299,3,2805,6,2017-02-01 19:23:00,0.8,Plain Papadum
9300,3,4536,6,2017-02-01 19:07:00,0.8,Plain Papadum
9301,2,2806,6,2017-01-31 19:17:00,0.8,Plain Papadum
9302,1,4537,6,2017-01-31 17:49:00,0.8,Plain Papadum
9303,6,2807,6,2017-01-31 17:47:00,0.8,Plain Papadum
9304,3,2809,6,2017-01-28 18:41:00,0.8,Plain Papadum
9305,2,2810,6,2017-01-28 18:28:00,0.8,Plain Papadum
9306,3,2811,6,2017-01-28 12:32:00,0.8,Plain Papadum
9307,6,2812,6,2017-01-27 19:48:00,0.8,Plain Papadum
9308,3,2813,6,2017-01-27 19:21:00,0.8,Plain Papadum
9309,2,2816,7,2017-01-27 18:38:00,0.8,Spicy Papadum
9310,6,4538,6,2017-01-27 18:26:00,0.8,Plain Papadum
9311,3,4539,7,2017-01-27 18:11:00,0.8,Spicy Papadum
9312,3,2817,6,2017-01-26 21:50:00,0.8,Plain Papadum
9313,2,4540,6,2017-01-26 20:37:00,0.8,Plain Papadum
9314,1,2818,6,2017-01-26 18:32:00,0.8,Plain Papadum
9315,2,2819,7,2017-01-26 15:42:00,0.8,Spicy Papadum
9316,4,2821,6,2017-01-25 18:00:00,0.8,Plain Papadum
9317,2,2822,6,2017-01-24 22:02:00,0.8,Plain Papadum
9318,4,4541,6,2017-01-24 17:21:00,0.8,Plain Papadum
9319,2,2823,6,2017-01-24 17:20:00,0.8,Plain Papadum
9320,2,2825,6,2017-01-23 19:51:00,0.8,Plain Papadum
9321,1,2826,6,2017-01-23 19:12:00,0.8,Plain Papadum
9322,2,4542,6,2017-01-23 17:52:00,0.8,Plain Papadum
9323,3,4543,6,2017-01-22 18:13:00,0.8,Plain Papadum
9324,5,2828,6,2017-01-22 17:31:00,0.8,Plain Papadum
9325,2,2829,6,2017-01-21 20:57:00,0.8,Plain Papadum
9326,4,2830,6,2017-01-21 18:26:00,0.8,Plain Papadum
9327,4,2831,6,2017-01-21 18:18:00,0.8,Plain Papadum
9328,4,4544,6,2017-01-21 17:51:00,0.8,Plain Papadum
9329,4,4545,6,2017-01-20 17:52:00,0.8,Plain Papadum
9330,4,4546,6,2017-01-20 17:45:00,0.8,Plain Papadum
9331,2,4547,6,2017-01-19 20:28:00,0.8,Plain Papadum
9332,3,4548,6,2017-01-19 18:57:00,0.8,Plain Papadum
9333,3,2833,6,2017-01-19 18:14:00,0.8,Plain Papadum
9334,5,4549,6,2017-01-18 19:37:00,0.8,Plain Papadum
9335,1,4550,6,2017-01-18 19:08:00,0.8,Plain Papadum
9336,4,2834,6,2017-01-18 18:37:00,0.8,Plain Papadum
9337,3,4551,6,2017-01-18 17:39:00,0.8,Plain Papadum
9338,6,2836,6,2017-01-18 17:06:00,0.8,Plain Papadum
9339,4,4552,6,2017-01-15 17:23:00,0.8,Plain Papadum
9340,4,2837,6,2017-01-14 20:03:00,0.8,Plain Papadum
9341,4,2838,6,2017-01-14 19:57:00,0.8,Plain Papadum
9342,4,2839,6,2017-01-14 19:15:00,0.8,Plain Papadum
9343,5,2840,6,2017-01-14 19:01:00,0.8,Plain Papadum
9344,3,2841,6,2017-01-14 18:18:00,0.8,Plain Papadum
9345,1,2842,6,2017-01-14 18:17:00,0.8,Plain Papadum
9346,3,2843,6,2017-01-13 19:53:00,0.8,Plain Papadum
9347,2,4553,6,2017-01-12 19:34:00,0.8,Plain Papadum
9348,1,2847,6,2017-01-12 18:47:00,0.8,Plain Papadum
9349,2,2848,6,2017-01-12 18:22:00,0.8,Plain Papadum
9350,2,2849,6,2017-01-11 18:13:00,0.8,Plain Papadum
9351,1,2850,6,2017-01-09 12:25:00,0.8,Plain Papadum
9352,2,2851,6,2017-01-08 21:38:00,0.8,Plain Papadum
9353,5,2852,6,2017-01-08 17:23:00,0.8,Plain Papadum
9354,3,2853,6,2017-01-07 19:52:00,0.8,Plain Papadum
9355,1,2854,6,2017-01-07 19:29:00,0.8,Plain Papadum
9356,2,4554,6,2017-01-07 18:28:00,0.8,Plain Papadum
9357,1,4555,6,2017-01-07 18:16:00,0.8,Plain Papadum
9358,6,2855,6,2017-01-07 18:04:00,0.8,Plain Papadum
9359,3,4556,6,2017-01-06 19:44:00,0.8,Plain Papadum
9360,4,2856,6,2017-01-06 19:04:00,0.8,Plain Papadum
9361,1,2857,6,2017-01-06 18:43:00,0.8,Plain Papadum
9362,1,4557,6,2017-01-06 17:10:00,0.8,Plain Papadum
9363,4,2858,6,2017-01-05 17:38:00,0.8,Plain Papadum
9364,2,4558,6,2017-01-04 21:07:00,0.8,Plain Papadum
9365,7,2859,6,2017-01-04 19:59:00,0.8,Plain Papadum
9366,6,2860,6,2017-01-04 18:23:00,0.8,Plain Papadum
9367,4,2863,6,2017-01-04 16:46:00,0.8,Plain Papadum
9368,3,2864,6,2017-01-02 20:04:00,0.8,Plain Papadum
9369,3,4559,6,2017-01-02 19:27:00,0.8,Plain Papadum
9370,4,2865,6,2017-01-02 18:49:00,0.8,Plain Papadum
9371,2,4560,6,2017-01-01 19:05:00,0.8,Plain Papadum
9372,4,2867,6,2017-01-01 18:51:00,0.8,Plain Papadum
9373,3,2868,6,2017-01-01 18:28:00,0.8,Plain Papadum
9374,3,2869,6,2017-01-01 18:20:00,0.8,Plain Papadum
9375,3,2872,6,2016-12-31 20:26:00,0.8,Plain Papadum
9376,6,2873,6,2016-12-31 20:26:00,0.8,Plain Papadum
9377,2,4561,6,2016-12-31 18:44:00,0.8,Plain Papadum
9378,1,4562,6,2016-12-31 18:33:00,0.8,Plain Papadum
9379,3,2875,6,2016-12-31 18:24:00,0.8,Plain Papadum
9380,2,2876,6,2016-12-31 17:54:00,0.8,Plain Papadum
9381,2,2876,7,2016-12-31 17:54:00,0.8,Spicy Papadum
9382,6,2877,6,2016-12-31 17:34:00,0.8,Plain Papadum
9383,4,4563,6,2016-12-31 17:32:00,0.8,Plain Papadum
9384,3,2879,6,2016-12-30 20:01:00,0.8,Plain Papadum
9385,1,2880,6,2016-12-30 17:56:00,0.8,Plain Papadum
9386,2,4564,6,2016-12-30 17:18:00,0.8,Plain Papadum
9387,1,4565,6,2016-12-30 12:54:00,0.8,Plain Papadum
9388,2,2881,6,2016-12-29 18:08:00,0.8,Plain Papadum
9389,1,2882,6,2016-12-28 21:56:00,0.8,Plain Papadum
9390,4,2884,6,2016-12-28 17:12:00,0.8,Plain Papadum
9391,2,4566,6,2016-12-28 17:03:00,0.8,Plain Papadum
9392,1,2885,6,2016-12-27 19:22:00,0.8,Plain Papadum
9393,2,2886,6,2016-12-27 18:29:00,0.8,Plain Papadum
9394,3,2887,6,2016-12-27 18:02:00,0.8,Plain Papadum
9395,2,2888,6,2016-12-27 17:33:00,0.8,Plain Papadum
9396,2,2889,6,2016-12-26 19:50:00,0.8,Plain Papadum
9397,3,2890,7,2016-12-26 17:59:00,0.8,Spicy Papadum
9398,2,2890,6,2016-12-26 17:59:00,0.8,Plain Papadum
9399,2,4567,7,2016-12-25 18:49:00,0.8,Spicy Papadum
9400,5,4568,6,2016-12-24 21:18:00,0.8,Plain Papadum
9401,1,4568,7,2016-12-24 21:18:00,0.8,Spicy Papadum
9402,4,2891,6,2016-12-24 18:44:00,0.8,Plain Papadum
9403,2,2891,7,2016-12-24 18:44:00,0.8,Spicy Papadum
9404,8,2892,6,2016-12-24 17:31:00,0.8,Plain Papadum
9405,4,4569,6,2016-12-24 16:10:00,0.8,Plain Papadum
9406,2,2893,6,2016-12-23 22:35:00,0.8,Plain Papadum
9407,1,2894,6,2016-12-23 19:56:00,0.8,Plain Papadum
9408,3,2895,6,2016-12-23 19:43:00,0.8,Plain Papadum
9409,2,2897,6,2016-12-23 19:38:00,0.8,Plain Papadum
9410,4,4570,6,2016-12-23 18:01:00,0.8,Plain Papadum
9411,2,2899,6,2016-12-23 17:20:00,0.8,Plain Papadum
9412,3,2900,6,2016-12-22 21:58:00,0.8,Plain Papadum
9413,3,4571,6,2016-12-22 18:15:00,0.8,Plain Papadum
9414,5,4572,6,2016-12-21 22:20:00,0.8,Plain Papadum
9415,2,4573,6,2016-12-21 17:44:00,0.8,Plain Papadum
9416,4,2903,6,2016-12-21 17:42:00,0.8,Plain Papadum
9417,4,4574,6,2016-12-20 18:28:00,0.8,Plain Papadum
9418,3,4575,6,2016-12-20 18:20:00,0.8,Plain Papadum
9419,2,4576,6,2016-12-20 18:11:00,0.8,Plain Papadum
9420,2,4577,6,2016-12-19 18:38:00,0.8,Plain Papadum
9421,1,4578,6,2016-12-19 17:48:00,0.8,Plain Papadum
9422,2,4579,6,2016-12-18 19:06:00,0.8,Plain Papadum
9423,4,2906,6,2016-12-18 19:04:00,0.8,Plain Papadum
9424,6,2907,6,2016-12-18 18:03:00,0.8,Plain Papadum
9425,3,2908,6,2016-12-18 17:50:00,0.8,Plain Papadum
9426,3,2909,6,2016-12-18 16:59:00,0.8,Plain Papadum
9427,3,2910,6,2016-12-18 11:50:00,0.8,Plain Papadum
9428,1,2910,7,2016-12-18 11:50:00,0.8,Spicy Papadum
9429,3,2911,6,2016-12-18 11:40:00,0.8,Plain Papadum
9430,2,2911,7,2016-12-18 11:40:00,0.8,Spicy Papadum
9431,1,2912,6,2016-12-17 22:45:00,0.8,Plain Papadum
9432,4,2913,6,2016-12-17 21:47:00,0.8,Plain Papadum
9433,3,2915,6,2016-12-17 19:01:00,0.8,Plain Papadum
9434,2,2916,6,2016-12-17 18:18:00,0.8,Plain Papadum
9435,4,2917,6,2016-12-17 14:51:00,0.8,Plain Papadum
9436,2,2918,7,2016-12-16 19:23:00,0.8,Spicy Papadum
9437,5,2919,6,2016-12-16 18:59:00,0.8,Plain Papadum
9438,3,4580,6,2016-12-16 18:57:00,0.8,Plain Papadum
9439,1,2920,7,2016-12-16 17:21:00,0.8,Spicy Papadum
9440,1,2920,6,2016-12-16 17:21:00,0.8,Plain Papadum
9441,2,2921,6,2016-12-16 16:54:00,0.8,Plain Papadum
9442,4,2922,6,2016-12-16 13:02:00,0.8,Plain Papadum
9443,2,2923,6,2016-12-15 20:28:00,0.8,Plain Papadum
9444,1,2923,7,2016-12-15 20:28:00,0.8,Spicy Papadum
9445,4,4581,6,2016-12-15 18:17:00,0.8,Plain Papadum
9446,3,4582,6,2016-12-15 12:04:00,0.8,Plain Papadum
9447,6,2925,6,2016-12-15 08:35:00,0.8,Plain Papadum
9448,10,2926,6,2016-12-13 17:55:00,0.8,Plain Papadum
9449,7,2927,6,2016-12-12 19:43:00,0.8,Plain Papadum
9450,1,4583,7,2016-12-12 19:22:00,0.8,Spicy Papadum
9451,3,2928,6,2016-12-11 21:11:00,0.8,Plain Papadum
9452,1,2930,6,2016-12-11 18:22:00,0.8,Plain Papadum
9453,2,2932,6,2016-12-10 20:28:00,0.8,Plain Papadum
9454,4,2933,6,2016-12-10 20:09:00,0.8,Plain Papadum
9455,5,4584,6,2016-12-10 19:46:00,0.8,Plain Papadum
9456,4,2936,6,2016-12-10 18:54:00,0.8,Plain Papadum
9457,3,2938,6,2016-12-10 18:37:00,0.8,Plain Papadum
9458,2,2939,6,2016-12-10 18:04:00,0.8,Plain Papadum
9459,3,2940,6,2016-12-09 19:51:00,0.8,Plain Papadum
9460,2,4585,6,2016-12-09 17:56:00,0.8,Plain Papadum
9461,4,4586,6,2016-12-09 16:58:00,0.8,Plain Papadum
9462,5,2941,6,2016-12-08 18:58:00,0.8,Plain Papadum
9463,2,2942,6,2016-12-08 18:01:00,0.8,Plain Papadum
9464,1,2943,6,2016-12-07 19:51:00,0.8,Plain Papadum
9465,3,2944,6,2016-12-06 20:07:00,0.8,Plain Papadum
9466,3,2946,6,2016-12-05 18:15:00,0.8,Plain Papadum
9467,3,2946,7,2016-12-05 18:15:00,0.8,Spicy Papadum
9468,3,2947,6,2016-12-04 21:29:00,0.8,Plain Papadum
9469,3,2949,6,2016-12-03 22:12:00,0.8,Plain Papadum
9470,2,4587,7,2016-12-03 17:59:00,0.8,Spicy Papadum
9471,1,2952,6,2016-12-02 20:24:00,0.8,Plain Papadum
9472,2,2952,7,2016-12-02 20:24:00,0.8,Spicy Papadum
9473,3,4588,6,2016-12-02 20:04:00,0.8,Plain Papadum
9474,5,2953,6,2016-12-01 19:58:00,0.8,Plain Papadum
9475,1,4589,6,2016-12-01 18:12:00,0.8,Plain Papadum
9476,3,4590,6,2016-12-01 17:53:00,0.8,Plain Papadum
9477,4,4591,6,2016-12-01 17:13:00,0.8,Plain Papadum
9478,5,2955,6,2016-11-30 17:42:00,0.8,Plain Papadum
9479,3,2955,7,2016-11-30 17:42:00,0.8,Spicy Papadum
9480,1,4592,6,2016-11-30 17:31:00,0.8,Plain Papadum
9481,2,2958,6,2016-11-27 17:57:00,0.8,Plain Papadum
9482,3,4593,6,2016-11-26 19:04:00,0.8,Plain Papadum
9483,3,2959,6,2016-11-26 18:22:00,0.8,Plain Papadum
9484,2,2961,6,2016-11-26 17:59:00,0.8,Plain Papadum
9485,4,2962,6,2016-11-26 17:25:00,0.8,Plain Papadum
9486,1,4594,6,2016-11-26 16:54:00,0.8,Plain Papadum
9487,2,4595,6,2016-11-25 20:23:00,0.8,Plain Papadum
9488,4,2963,6,2016-11-25 19:25:00,0.8,Plain Papadum
9489,3,2964,6,2016-11-25 19:19:00,0.8,Plain Papadum
9490,2,2966,6,2016-11-24 19:21:00,0.8,Plain Papadum
9491,4,2967,6,2016-11-24 19:15:00,0.8,Plain Papadum
9492,3,2968,6,2016-11-23 19:32:00,0.8,Plain Papadum
9493,2,2969,6,2016-11-23 18:30:00,0.8,Plain Papadum
9494,2,2970,6,2016-11-23 09:31:00,0.8,Plain Papadum
9495,2,4596,6,2016-11-21 18:54:00,0.8,Plain Papadum
9496,1,4597,6,2016-11-21 18:47:00,0.8,Plain Papadum
9497,3,4598,6,2016-11-21 18:17:00,0.8,Plain Papadum
9498,3,2971,6,2016-11-21 11:34:00,0.8,Plain Papadum
9499,1,4599,6,2016-11-20 19:48:00,0.8,Plain Papadum
9500,1,2972,6,2016-11-20 19:40:00,0.8,Plain Papadum
9501,6,2974,6,2016-11-19 20:24:00,0.8,Plain Papadum
9502,2,2976,6,2016-11-19 18:53:00,0.8,Plain Papadum
9503,1,2977,6,2016-11-19 18:43:00,0.8,Plain Papadum
9504,1,2977,7,2016-11-19 18:43:00,0.8,Spicy Papadum
9505,2,2978,6,2016-11-19 18:09:00,0.8,Plain Papadum
9506,5,4600,6,2016-11-19 18:00:00,0.8,Plain Papadum
9507,4,2979,6,2016-11-19 17:36:00,0.8,Plain Papadum
9508,3,2980,6,2016-11-18 20:43:00,0.8,Plain Papadum
9509,1,2980,7,2016-11-18 20:43:00,0.8,Spicy Papadum
9510,2,2981,6,2016-11-18 18:55:00,0.8,Plain Papadum
9511,2,2982,6,2016-11-18 18:18:00,0.8,Plain Papadum
9512,2,4601,6,2016-11-17 21:15:00,0.8,Plain Papadum
9513,4,2983,6,2016-11-16 19:36:00,0.8,Plain Papadum
9514,4,2984,6,2016-11-16 19:21:00,0.8,Plain Papadum
9515,2,2987,6,2016-11-13 17:34:00,0.8,Plain Papadum
9516,6,2989,6,2016-11-12 19:15:00,0.8,Plain Papadum
9517,5,2990,6,2016-11-12 19:02:00,0.8,Plain Papadum
9518,2,2991,6,2016-11-12 18:55:00,0.8,Plain Papadum
9519,2,2993,6,2016-11-12 18:57:00,0.8,Plain Papadum
9520,1,2995,6,2016-11-12 18:30:00,0.8,Plain Papadum
9521,2,4602,6,2016-11-11 19:17:00,0.8,Plain Papadum
9522,2,2998,6,2016-11-10 20:53:00,0.8,Plain Papadum
9523,6,2999,6,2016-11-10 19:39:00,0.8,Plain Papadum
9524,2,4603,6,2016-11-10 19:15:00,0.8,Plain Papadum
9525,8,3001,6,2016-11-09 17:29:00,0.8,Plain Papadum
9526,2,3002,6,2016-11-08 17:53:00,0.8,Plain Papadum
9527,2,3003,6,2016-11-07 19:21:00,0.8,Plain Papadum
9528,1,3003,7,2016-11-07 19:21:00,0.8,Spicy Papadum
9529,1,3005,6,2016-11-06 18:44:00,0.8,Plain Papadum
9530,1,4604,6,2016-11-06 18:20:00,0.8,Plain Papadum
9531,1,4604,7,2016-11-06 18:20:00,0.8,Spicy Papadum
9532,1,4605,6,2016-11-06 18:02:00,0.8,Plain Papadum
9533,2,4606,7,2016-11-06 17:52:00,0.8,Spicy Papadum
9534,1,3006,7,2016-11-06 17:51:00,0.8,Spicy Papadum
9535,3,4607,6,2016-11-05 20:55:00,0.8,Plain Papadum
9536,2,3008,6,2016-11-05 19:53:00,0.8,Plain Papadum
9537,2,3008,7,2016-11-05 19:53:00,0.8,Spicy Papadum
9538,3,3009,6,2016-11-05 19:37:00,0.8,Plain Papadum
9539,3,4608,6,2016-11-05 19:02:00,0.8,Plain Papadum
9540,1,3011,6,2016-11-05 18:02:00,0.8,Plain Papadum
9541,5,4609,6,2016-11-04 19:24:00,0.8,Plain Papadum
9542,5,3014,6,2016-11-04 19:04:00,0.8,Plain Papadum
9543,4,3015,6,2016-11-04 18:49:00,0.8,Plain Papadum
9544,4,3016,6,2016-11-04 18:22:00,0.8,Plain Papadum
9545,2,3017,6,2016-11-03 18:48:00,0.8,Plain Papadum
9546,2,4610,7,2016-10-31 21:48:00,0.8,Spicy Papadum
9547,2,4611,7,2016-10-31 21:43:00,0.8,Spicy Papadum
9548,2,4612,6,2016-10-31 21:02:00,0.8,Plain Papadum
9549,4,3019,6,2016-10-31 19:01:00,0.8,Plain Papadum
9550,4,3020,6,2016-10-31 18:54:00,0.8,Plain Papadum
9551,4,3021,6,2016-10-31 18:51:00,0.8,Plain Papadum
9552,1,3022,6,2016-10-30 18:19:00,0.8,Plain Papadum
9553,6,3023,6,2016-10-30 18:19:00,0.8,Plain Papadum
9554,1,3025,7,2016-10-29 19:47:00,0.8,Spicy Papadum
9555,4,3026,6,2016-10-29 17:45:00,0.8,Plain Papadum
9556,1,4613,6,2016-10-29 15:45:00,0.8,Plain Papadum
9557,4,3027,6,2016-10-28 19:15:00,0.8,Plain Papadum
9558,1,3028,6,2016-10-28 16:52:00,0.8,Plain Papadum
9559,1,3029,6,2016-10-27 19:50:00,0.8,Plain Papadum
9560,6,3030,6,2016-10-27 19:39:00,0.8,Plain Papadum
9561,1,4614,6,2016-10-27 19:01:00,0.8,Plain Papadum
9562,1,4614,7,2016-10-27 19:01:00,0.8,Spicy Papadum
9563,2,4615,6,2016-10-27 18:27:00,0.8,Plain Papadum
9564,3,3032,6,2016-10-26 19:10:00,0.8,Plain Papadum
9565,2,3032,7,2016-10-26 19:10:00,0.8,Spicy Papadum
9566,6,3033,6,2016-10-26 17:19:00,0.8,Plain Papadum
9567,4,4616,6,2016-10-25 18:46:00,0.8,Plain Papadum
9568,1,4617,6,2016-10-24 20:18:00,0.8,Plain Papadum
9569,1,4617,7,2016-10-24 20:18:00,0.8,Spicy Papadum
9570,5,3034,6,2016-10-24 18:13:00,0.8,Plain Papadum
9571,2,4618,6,2016-10-24 17:35:00,0.8,Plain Papadum
9572,2,3036,6,2016-10-23 20:02:00,0.8,Plain Papadum
9573,4,3037,6,2016-10-23 19:16:00,0.8,Plain Papadum
9574,4,3038,7,2016-10-23 18:00:00,0.8,Spicy Papadum
9575,4,3038,6,2016-10-23 18:00:00,0.8,Plain Papadum
9576,4,3039,6,2016-10-22 20:25:00,0.8,Plain Papadum
9577,4,3040,6,2016-10-22 20:21:00,0.8,Plain Papadum
9578,2,3041,6,2016-10-22 19:53:00,0.8,Plain Papadum
9579,2,4619,6,2016-10-22 19:28:00,0.8,Plain Papadum
9580,1,3043,6,2016-10-22 19:25:00,0.8,Plain Papadum
9581,4,3044,6,2016-10-22 19:04:00,0.8,Plain Papadum
9582,2,3045,6,2016-10-22 17:51:00,0.8,Plain Papadum
9583,2,3046,7,2016-10-21 20:14:00,0.8,Spicy Papadum
9584,2,3047,6,2016-10-21 18:43:00,0.8,Plain Papadum
9585,4,4620,6,2016-10-20 17:57:00,0.8,Plain Papadum
9586,2,3048,6,2016-10-19 18:27:00,0.8,Plain Papadum
9587,5,3049,6,2016-10-17 18:10:00,0.8,Plain Papadum
9588,4,3051,6,2016-10-16 19:14:00,0.8,Plain Papadum
9589,1,4621,6,2016-10-16 19:08:00,0.8,Plain Papadum
9590,4,3052,6,2016-10-16 18:44:00,0.8,Plain Papadum
9591,2,3053,6,2016-10-16 18:35:00,0.8,Plain Papadum
9592,8,3054,6,2016-10-16 18:14:00,0.8,Plain Papadum
9593,2,4622,7,2016-10-16 17:52:00,0.8,Spicy Papadum
9594,2,4622,6,2016-10-16 17:52:00,0.8,Plain Papadum
9595,3,3055,6,2016-10-16 16:32:00,0.8,Plain Papadum
9596,4,3056,6,2016-10-15 19:28:00,0.8,Plain Papadum
9597,2,3058,6,2016-10-15 18:19:00,0.8,Plain Papadum
9598,1,3059,6,2016-10-15 18:14:00,0.8,Plain Papadum
9599,6,3060,6,2016-10-15 16:21:00,0.8,Plain Papadum
9600,2,3062,6,2016-10-14 20:32:00,0.8,Plain Papadum
9601,2,4623,6,2016-10-14 20:30:00,0.8,Plain Papadum
9602,2,3065,6,2016-10-14 19:03:00,0.8,Plain Papadum
9603,2,3066,6,2016-10-14 18:57:00,0.8,Plain Papadum
9604,1,3067,7,2016-10-14 18:31:00,0.8,Spicy Papadum
9605,3,3068,6,2016-10-14 17:31:00,0.8,Plain Papadum
9606,3,3069,6,2016-10-13 20:35:00,0.8,Plain Papadum
9607,3,3070,6,2016-10-13 19:39:00,0.8,Plain Papadum
9608,1,4624,6,2016-10-13 19:08:00,0.8,Plain Papadum
9609,1,4625,6,2016-10-13 19:04:00,0.8,Plain Papadum
9610,3,3071,6,2016-10-13 18:17:00,0.8,Plain Papadum
9611,3,4626,6,2016-10-10 20:46:00,0.8,Plain Papadum
9612,3,4627,6,2016-10-10 20:32:00,0.8,Plain Papadum
9613,4,3075,6,2016-10-09 19:13:00,0.8,Plain Papadum
9614,1,4628,6,2016-10-09 16:47:00,0.8,Plain Papadum
9615,2,4629,6,2016-10-08 18:56:00,0.8,Plain Papadum
9616,8,3078,6,2016-10-08 18:37:00,0.8,Plain Papadum
9617,3,3079,6,2016-10-08 18:29:00,0.8,Plain Papadum
9618,2,4630,7,2016-10-08 17:49:00,0.8,Spicy Papadum
9619,2,4630,6,2016-10-08 17:49:00,0.8,Plain Papadum
9620,1,3080,6,2016-10-08 17:28:00,0.8,Plain Papadum
9621,4,3081,6,2016-10-07 21:55:00,0.8,Plain Papadum
9622,2,3082,6,2016-10-07 20:30:00,0.8,Plain Papadum
9623,4,3083,6,2016-10-07 18:20:00,0.8,Plain Papadum
9624,3,3084,6,2016-10-07 17:50:00,0.8,Plain Papadum
9625,2,3086,6,2016-10-07 17:01:00,0.8,Plain Papadum
9626,1,3087,6,2016-10-06 18:33:00,0.8,Plain Papadum
9627,4,4631,6,2016-10-05 13:54:00,0.8,Plain Papadum
9628,4,4632,6,2016-10-04 19:08:00,0.8,Plain Papadum
9629,2,4632,7,2016-10-04 19:08:00,0.8,Spicy Papadum
9630,4,3088,6,2016-10-04 19:00:00,0.8,Plain Papadum
9631,4,4633,6,2016-10-04 17:28:00,0.8,Plain Papadum
9632,2,4634,6,2016-10-03 21:39:00,0.8,Plain Papadum
9633,2,3089,6,2016-10-03 18:37:00,0.8,Plain Papadum
9634,4,4635,6,2016-10-02 19:38:00,0.8,Plain Papadum
9635,4,3090,6,2016-10-02 16:48:00,0.8,Plain Papadum
9636,1,4636,6,2016-10-02 16:27:00,0.8,Plain Papadum
9637,2,3091,6,2016-10-01 21:49:00,0.8,Plain Papadum
9638,1,4637,6,2016-10-01 19:59:00,0.8,Plain Papadum
9639,1,3092,7,2016-10-01 19:23:00,0.8,Spicy Papadum
9640,1,3092,6,2016-10-01 19:23:00,0.8,Plain Papadum
9641,5,3094,6,2016-10-01 19:21:00,0.8,Plain Papadum
9642,8,3095,6,2016-10-01 18:59:00,0.8,Plain Papadum
9643,2,3096,6,2016-10-01 18:48:00,0.8,Plain Papadum
9644,4,3097,6,2016-10-01 18:28:00,0.8,Plain Papadum
9645,1,4638,6,2016-10-01 17:55:00,0.8,Plain Papadum
9646,4,3098,6,2016-10-01 17:53:00,0.8,Plain Papadum
9647,2,3099,6,2016-10-01 16:45:00,0.8,Plain Papadum
9648,3,4639,7,2016-10-01 16:21:00,0.8,Spicy Papadum
9649,3,4639,6,2016-10-01 16:21:00,0.8,Plain Papadum
9650,2,3100,7,2016-09-30 19:48:00,0.8,Spicy Papadum
9651,4,3101,6,2016-09-30 19:31:00,0.8,Plain Papadum
9652,4,3102,6,2016-09-30 19:30:00,0.8,Plain Papadum
9653,1,3102,7,2016-09-30 19:30:00,0.8,Spicy Papadum
9654,3,3104,6,2016-09-30 17:57:00,0.8,Plain Papadum
9655,3,3105,6,2016-09-29 21:25:00,0.8,Plain Papadum
9656,2,3106,6,2016-09-29 18:10:00,0.8,Plain Papadum
9657,5,3107,6,2016-09-27 21:55:00,0.8,Plain Papadum
9658,3,4640,6,2016-09-26 17:17:00,0.8,Plain Papadum
9659,4,3109,6,2016-09-25 18:03:00,0.8,Plain Papadum
9660,2,3110,6,2016-09-24 20:06:00,0.8,Plain Papadum
9661,6,4641,6,2016-09-24 18:46:00,0.8,Plain Papadum
