id,name,price,quantity,datetime
19,Garlic Naan,2.95,1,2018-09-06 17:50:00
14,Peshwari Naan,2.95,1,2018-09-06 17:50:00
18,Plain Rice,2.95,1,2018-09-06 12:03:00
22,Bottle Diet Coke,2.95,1,2018-09-06 12:03:00
19,Garlic Naan,2.95,1,2018-09-05 21:02:00
19,Garlic Naan,2.95,2,2018-09-05 20:04:00
18,Plain Rice,2.95,1,2018-09-05 19:47:00
18,Plain Rice,2.95,1,2018-09-05 19:39:00
15,Pilau Rice,2.95,3,2018-09-05 19:38:00
19,Garlic Naan,2.95,1,2018-09-05 19:38:00
15,Pilau Rice,2.95,1,2018-09-05 18:09:00
19,Garlic Naan,2.95,1,2018-09-04 21:55:00
15,Pilau Rice,2.95,2,2018-09-04 21:33:00
19,Garlic Naan,2.95,1,2018-09-04 19:51:00
18,Plain Rice,2.95,1,2018-09-04 19:27:00
15,Pilau Rice,2.95,1,2018-09-04 19:24:00
22,Bottle Diet Coke,2.95,2,2018-09-04 18:43:00
19,Garlic Naan,2.95,1,2018-09-04 18:43:00
18,Plain Rice,2.95,1,2018-09-04 18:29:00
14,Peshwari Naan,2.95,1,2018-09-04 18:15:00
14,Peshwari Naan,2.95,1,2018-09-04 18:09:00
15,Pilau Rice,2.95,1,2018-09-04 16:36:00
14,Peshwari Naan,2.95,2,2018-09-03 20:02:00
19,Garlic Naan,2.95,1,2018-09-03 18:08:00
15,Pilau Rice,2.95,1,2018-09-03 17:12:00
18,Plain Rice,2.95,1,2018-09-03 12:21:00
18,Plain Rice,2.95,2,2018-09-02 21:23:00
18,Plain Rice,2.95,1,2018-09-02 20:42:00
14,Peshwari Naan,2.95,1,2018-09-02 20:11:00
15,Pilau Rice,2.95,1,2018-09-02 20:11:00
15,Pilau Rice,2.95,2,2018-09-02 18:55:00
19,Garlic Naan,2.95,2,2018-09-02 18:55:00
13,Keema Naan,2.95,1,2018-09-02 18:55:00
15,Pilau Rice,2.95,2,2018-09-02 18:52:00
18,Plain Rice,2.95,1,2018-09-02 18:50:00
13,Keema Naan,2.95,1,2018-09-02 18:32:00
14,Peshwari Naan,2.95,1,2018-09-02 18:32:00
13,Keema Naan,2.95,1,2018-09-02 17:09:00
14,Peshwari Naan,2.95,1,2018-09-02 17:09:00
15,Pilau Rice,2.95,1,2018-09-02 12:55:00
14,Peshwari Naan,2.95,2,2018-09-01 22:15:00
15,Pilau Rice,2.95,1,2018-09-01 20:44:00
14,Peshwari Naan,2.95,1,2018-09-01 20:44:00
21,Paratha,2.95,1,2018-09-01 20:40:00
19,Garlic Naan,2.95,1,2018-09-01 20:40:00
14,Peshwari Naan,2.95,1,2018-09-01 20:40:00
13,Keema Naan,2.95,1,2018-09-01 20:40:00
15,Pilau Rice,2.95,1,2018-09-01 20:40:00
18,Plain Rice,2.95,1,2018-09-01 20:27:00
15,Pilau Rice,2.95,3,2018-09-01 20:04:00
14,Peshwari Naan,2.95,1,2018-09-01 20:04:00
18,Plain Rice,2.95,1,2018-09-01 19:53:00
18,Plain Rice,2.95,1,2018-09-01 19:19:00
13,Keema Naan,2.95,1,2018-09-01 19:19:00
15,Pilau Rice,2.95,1,2018-09-01 19:11:00
21,Paratha,2.95,1,2018-09-01 18:23:00
15,Pilau Rice,2.95,1,2018-09-01 18:00:00
15,Pilau Rice,2.95,1,2018-08-31 20:12:00
19,Garlic Naan,2.95,1,2018-08-31 20:12:00
12,Raitha,2.95,1,2018-08-31 20:07:00
15,Pilau Rice,2.95,1,2018-08-31 19:33:00
15,Pilau Rice,2.95,2,2018-08-31 19:10:00
15,Pilau Rice,2.95,1,2018-08-31 19:04:00
15,Pilau Rice,2.95,1,2018-08-31 19:03:00
14,Peshwari Naan,2.95,1,2018-08-31 19:03:00
15,Pilau Rice,2.95,1,2018-08-31 19:01:00
19,Garlic Naan,2.95,1,2018-08-31 19:01:00
19,Garlic Naan,2.95,1,2018-08-31 18:48:00
13,Keema Naan,2.95,1,2018-08-31 18:48:00
18,Plain Rice,2.95,1,2018-08-31 18:48:00
13,Keema Naan,2.95,1,2018-08-31 17:39:00
18,Plain Rice,2.95,1,2018-08-31 17:23:00
12,Raitha,2.95,1,2018-08-30 22:23:00
14,Peshwari Naan,2.95,1,2018-08-30 21:11:00
21,Paratha,2.95,1,2018-08-30 19:40:00
14,Peshwari Naan,2.95,1,2018-08-30 19:40:00
18,Plain Rice,2.95,1,2018-08-30 19:40:00
17,Bottle Coke,2.95,1,2018-08-30 19:40:00
19,Garlic Naan,2.95,1,2018-08-30 19:24:00
14,Peshwari Naan,2.95,1,2018-08-30 19:02:00
19,Garlic Naan,2.95,1,2018-08-30 19:02:00
18,Plain Rice,2.95,1,2018-08-30 18:19:00
15,Pilau Rice,2.95,1,2018-08-30 18:18:00
19,Garlic Naan,2.95,2,2018-08-30 18:18:00
14,Peshwari Naan,2.95,1,2018-08-30 17:51:00
18,Plain Rice,2.95,1,2018-08-30 17:51:00
17,Bottle Coke,2.95,1,2018-08-30 17:51:00
15,Pilau Rice,2.95,1,2018-08-29 21:27:00
19,Garlic Naan,2.95,1,2018-08-29 21:27:00
15,Pilau Rice,2.95,1,2018-08-29 20:51:00
19,Garlic Naan,2.95,1,2018-08-29 20:11:00
12,Raitha,2.95,1,2018-08-29 19:59:00
18,Plain Rice,2.95,1,2018-08-29 19:56:00
15,Pilau Rice,2.95,1,2018-08-29 19:51:00
19,Garlic Naan,2.95,1,2018-08-29 19:47:00
19,Garlic Naan,2.95,1,2018-08-29 19:39:00
18,Plain Rice,2.95,3,2018-08-29 19:13:00
15,Pilau Rice,2.95,1,2018-08-29 19:13:00
13,Keema Naan,2.95,1,2018-08-29 19:13:00
15,Pilau Rice,2.95,1,2018-08-29 19:10:00
19,Garlic Naan,2.95,1,2018-08-29 19:10:00
15,Pilau Rice,2.95,2,2018-08-29 18:51:00
14,Peshwari Naan,2.95,1,2018-08-28 20:05:00
15,Pilau Rice,2.95,2,2018-08-28 20:05:00
15,Pilau Rice,2.95,1,2018-08-28 19:12:00
12,Raitha,2.95,1,2018-08-28 18:15:00
19,Garlic Naan,2.95,1,2018-08-28 18:14:00
13,Keema Naan,2.95,2,2018-08-28 17:57:00
14,Peshwari Naan,2.95,1,2018-08-28 17:29:00
24,Lemonade 1.5 ltr,2.95,1,2018-08-28 15:40:00
18,Plain Rice,2.95,1,2018-08-27 21:14:00
21,Paratha,2.95,1,2018-08-27 21:14:00
18,Plain Rice,2.95,1,2018-08-27 20:20:00
13,Keema Naan,2.95,2,2018-08-27 20:20:00
19,Garlic Naan,2.95,1,2018-08-27 20:06:00
18,Plain Rice,2.95,1,2018-08-27 19:47:00
22,Bottle Diet Coke,2.95,1,2018-08-27 19:47:00
24,Lemonade 1.5 ltr,2.95,1,2018-08-27 19:47:00
19,Garlic Naan,2.95,1,2018-08-27 19:27:00
18,Plain Rice,2.95,1,2018-08-27 19:11:00
18,Plain Rice,2.95,1,2018-08-27 19:09:00
22,Bottle Diet Coke,2.95,1,2018-08-27 19:09:00
15,Pilau Rice,2.95,3,2018-08-27 18:38:00
15,Pilau Rice,2.95,1,2018-08-27 17:56:00
14,Peshwari Naan,2.95,1,2018-08-27 17:55:00
15,Pilau Rice,2.95,1,2018-08-27 17:55:00
15,Pilau Rice,2.95,1,2018-08-27 17:53:00
18,Plain Rice,2.95,1,2018-08-27 17:28:00
15,Pilau Rice,2.95,1,2018-08-27 17:23:00
14,Peshwari Naan,2.95,1,2018-08-27 17:23:00
19,Garlic Naan,2.95,2,2018-08-27 17:20:00
19,Garlic Naan,2.95,1,2018-08-27 17:19:00
15,Pilau Rice,2.95,1,2018-08-27 17:19:00
15,Pilau Rice,2.95,2,2018-08-26 21:36:00
19,Garlic Naan,2.95,2,2018-08-26 21:36:00
15,Pilau Rice,2.95,2,2018-08-26 21:11:00
13,Keema Naan,2.95,1,2018-08-26 21:11:00
19,Garlic Naan,2.95,1,2018-08-26 21:06:00
15,Pilau Rice,2.95,1,2018-08-26 20:53:00
19,Garlic Naan,2.95,1,2018-08-26 20:53:00
12,Raitha,2.95,1,2018-08-26 20:30:00
19,Garlic Naan,2.95,2,2018-08-26 19:45:00
18,Plain Rice,2.95,1,2018-08-26 19:15:00
12,Raitha,2.95,1,2018-08-26 18:32:00
15,Pilau Rice,2.95,1,2018-08-26 18:30:00
14,Peshwari Naan,2.95,1,2018-08-26 18:30:00
14,Peshwari Naan,2.95,1,2018-08-26 17:19:00
18,Plain Rice,2.95,1,2018-08-26 16:38:00
18,Plain Rice,2.95,1,2018-08-25 21:40:00
15,Pilau Rice,2.95,1,2018-08-25 20:44:00
13,Keema Naan,2.95,1,2018-08-25 20:44:00
15,Pilau Rice,2.95,2,2018-08-25 20:06:00
13,Keema Naan,2.95,2,2018-08-25 20:06:00
19,Garlic Naan,2.95,2,2018-08-25 19:43:00
13,Keema Naan,2.95,1,2018-08-25 19:43:00
19,Garlic Naan,2.95,1,2018-08-25 19:43:00
14,Peshwari Naan,2.95,1,2018-08-25 19:19:00
15,Pilau Rice,2.95,1,2018-08-25 19:19:00
18,Plain Rice,2.95,1,2018-08-25 19:16:00
14,Peshwari Naan,2.95,1,2018-08-25 19:16:00
15,Pilau Rice,2.95,1,2018-08-25 19:16:00
18,Plain Rice,2.95,1,2018-08-25 19:04:00
14,Peshwari Naan,2.95,1,2018-08-25 18:58:00
15,Pilau Rice,2.95,1,2018-08-25 18:58:00
19,Garlic Naan,2.95,1,2018-08-25 18:55:00
15,Pilau Rice,2.95,2,2018-08-25 18:53:00
19,Garlic Naan,2.95,1,2018-08-25 18:53:00
23,Kulcha Naan,2.95,1,2018-08-25 18:29:00
15,Pilau Rice,2.95,2,2018-08-25 18:20:00
13,Keema Naan,2.95,1,2018-08-25 18:20:00
15,Pilau Rice,2.95,2,2018-08-25 18:12:00
19,Garlic Naan,2.95,2,2018-08-25 17:58:00
15,Pilau Rice,2.95,1,2018-08-25 17:58:00
13,Keema Naan,2.95,1,2018-08-25 17:04:00
15,Pilau Rice,2.95,1,2018-08-25 17:04:00
15,Pilau Rice,2.95,1,2018-08-25 13:28:00
19,Garlic Naan,2.95,1,2018-08-24 20:48:00
14,Peshwari Naan,2.95,2,2018-08-24 20:48:00
18,Plain Rice,2.95,2,2018-08-24 20:47:00
19,Garlic Naan,2.95,1,2018-08-24 20:40:00
14,Peshwari Naan,2.95,2,2018-08-24 20:40:00
19,Garlic Naan,2.95,1,2018-08-24 20:24:00
15,Pilau Rice,2.95,1,2018-08-24 20:24:00
18,Plain Rice,2.95,1,2018-08-24 20:24:00
24,Lemonade 1.5 ltr,2.95,1,2018-08-24 20:24:00
17,Bottle Coke,2.95,1,2018-08-24 20:24:00
15,Pilau Rice,2.95,2,2018-08-24 20:14:00
19,Garlic Naan,2.95,1,2018-08-24 20:14:00
18,Plain Rice,2.95,1,2018-08-24 19:45:00
19,Garlic Naan,2.95,2,2018-08-24 19:03:00
17,Bottle Coke,2.95,1,2018-08-24 18:48:00
22,Bottle Diet Coke,2.95,1,2018-08-24 18:48:00
15,Pilau Rice,2.95,1,2018-08-24 18:43:00
19,Garlic Naan,2.95,1,2018-08-24 17:57:00
15,Pilau Rice,2.95,2,2018-08-24 16:53:00
21,Paratha,2.95,1,2018-08-23 21:29:00
15,Pilau Rice,2.95,1,2018-08-23 20:04:00
19,Garlic Naan,2.95,1,2018-08-23 20:04:00
18,Plain Rice,2.95,1,2018-08-23 19:56:00
15,Pilau Rice,2.95,1,2018-08-23 19:56:00
15,Pilau Rice,2.95,1,2018-08-23 19:46:00
14,Peshwari Naan,2.95,1,2018-08-23 19:46:00
19,Garlic Naan,2.95,1,2018-08-23 19:16:00
15,Pilau Rice,2.95,2,2018-08-23 18:18:00
15,Pilau Rice,2.95,2,2018-08-23 17:41:00
13,Keema Naan,2.95,1,2018-08-23 17:41:00
14,Peshwari Naan,2.95,1,2018-08-23 14:39:00
15,Pilau Rice,2.95,1,2018-08-22 19:44:00
14,Peshwari Naan,2.95,1,2018-08-22 19:44:00
15,Pilau Rice,2.95,1,2018-08-22 19:18:00
19,Garlic Naan,2.95,1,2018-08-22 19:18:00
15,Pilau Rice,2.95,4,2018-08-22 19:15:00
19,Garlic Naan,2.95,3,2018-08-22 19:15:00
15,Pilau Rice,2.95,1,2018-08-22 18:33:00
20,Onion Naan,2.95,1,2018-08-22 18:26:00
18,Plain Rice,2.95,2,2018-08-22 18:08:00
13,Keema Naan,2.95,1,2018-08-22 18:08:00
17,Bottle Coke,2.95,1,2018-08-22 17:53:00
12,Raitha,2.95,1,2018-08-21 21:57:00
15,Pilau Rice,2.95,1,2018-08-21 21:14:00
15,Pilau Rice,2.95,1,2018-08-21 20:45:00
18,Plain Rice,2.95,1,2018-08-21 20:04:00
19,Garlic Naan,2.95,1,2018-08-21 19:37:00
14,Peshwari Naan,2.95,1,2018-08-21 19:10:00
18,Plain Rice,2.95,1,2018-08-21 19:10:00
15,Pilau Rice,2.95,1,2018-08-21 18:28:00
18,Plain Rice,2.95,1,2018-08-21 18:16:00
14,Peshwari Naan,2.95,1,2018-08-20 21:12:00
14,Peshwari Naan,2.95,1,2018-08-20 20:33:00
15,Pilau Rice,2.95,2,2018-08-20 20:33:00
14,Peshwari Naan,2.95,2,2018-08-20 19:26:00
15,Pilau Rice,2.95,1,2018-08-20 19:26:00
15,Pilau Rice,2.95,1,2018-08-20 19:02:00
21,Paratha,2.95,1,2018-08-20 19:02:00
19,Garlic Naan,2.95,1,2018-08-20 18:46:00
19,Garlic Naan,2.95,1,2018-08-20 18:35:00
13,Keema Naan,2.95,1,2018-08-20 18:35:00
15,Pilau Rice,2.95,1,2018-08-20 18:30:00
17,Bottle Coke,2.95,1,2018-08-20 18:30:00
18,Plain Rice,2.95,1,2018-08-20 18:25:00
19,Garlic Naan,2.95,1,2018-08-20 18:15:00
14,Peshwari Naan,2.95,1,2018-08-20 17:31:00
15,Pilau Rice,2.95,1,2018-08-20 17:31:00
18,Plain Rice,2.95,1,2018-08-20 17:31:00
18,Plain Rice,2.95,2,2018-08-20 17:31:00
19,Garlic Naan,2.95,3,2018-08-19 21:07:00
15,Pilau Rice,2.95,1,2018-08-19 20:51:00
15,Pilau Rice,2.95,1,2018-08-19 20:11:00
13,Keema Naan,2.95,1,2018-08-19 19:31:00
22,Bottle Diet Coke,2.95,1,2018-08-19 19:31:00
13,Keema Naan,2.95,1,2018-08-19 18:26:00
19,Garlic Naan,2.95,1,2018-08-19 18:24:00
17,Bottle Coke,2.95,1,2018-08-19 18:24:00
18,Plain Rice,2.95,2,2018-08-19 18:13:00
14,Peshwari Naan,2.95,1,2018-08-19 18:13:00
14,Peshwari Naan,2.95,1,2018-08-19 18:12:00
14,Peshwari Naan,2.95,1,2018-08-19 17:33:00
15,Pilau Rice,2.95,1,2018-08-19 17:11:00
18,Plain Rice,2.95,1,2018-08-19 16:24:00
19,Garlic Naan,2.95,1,2018-08-19 15:46:00
18,Plain Rice,2.95,1,2018-08-18 20:52:00
17,Bottle Coke,2.95,1,2018-08-18 20:52:00
15,Pilau Rice,2.95,2,2018-08-18 20:40:00
14,Peshwari Naan,2.95,1,2018-08-18 20:40:00
13,Keema Naan,2.95,1,2018-08-18 20:40:00
15,Pilau Rice,2.95,1,2018-08-18 20:03:00
15,Pilau Rice,2.95,1,2018-08-18 19:57:00
15,Pilau Rice,2.95,3,2018-08-18 19:56:00
15,Pilau Rice,2.95,1,2018-08-18 19:51:00
14,Peshwari Naan,2.95,1,2018-08-18 19:46:00
15,Pilau Rice,2.95,1,2018-08-18 19:45:00
19,Garlic Naan,2.95,3,2018-08-18 19:39:00
15,Pilau Rice,2.95,2,2018-08-18 19:39:00
15,Pilau Rice,2.95,1,2018-08-18 19:15:00
12,Raitha,2.95,1,2018-08-18 19:05:00
15,Pilau Rice,2.95,2,2018-08-18 19:01:00
15,Pilau Rice,2.95,1,2018-08-18 18:49:00
18,Plain Rice,2.95,1,2018-08-18 18:49:00
14,Peshwari Naan,2.95,1,2018-08-18 18:32:00
15,Pilau Rice,2.95,1,2018-08-18 18:32:00
15,Pilau Rice,2.95,1,2018-08-18 17:55:00
14,Peshwari Naan,2.95,1,2018-08-18 17:55:00
17,Bottle Coke,2.95,1,2018-08-18 17:55:00
15,Pilau Rice,2.95,1,2018-08-18 17:45:00
13,Keema Naan,2.95,1,2018-08-18 17:45:00
14,Peshwari Naan,2.95,1,2018-08-18 17:33:00
19,Garlic Naan,2.95,1,2018-08-18 17:33:00
18,Plain Rice,2.95,1,2018-08-18 17:33:00
24,Lemonade 1.5 ltr,2.95,1,2018-08-18 17:33:00
15,Pilau Rice,2.95,1,2018-08-18 17:27:00
15,Pilau Rice,2.95,1,2018-08-17 22:59:00
18,Plain Rice,2.95,1,2018-08-17 22:59:00
15,Pilau Rice,2.95,1,2018-08-17 21:49:00
19,Garlic Naan,2.95,1,2018-08-17 21:49:00
14,Peshwari Naan,2.95,1,2018-08-17 21:49:00
15,Pilau Rice,2.95,2,2018-08-17 21:40:00
14,Peshwari Naan,2.95,1,2018-08-17 21:07:00
18,Plain Rice,2.95,1,2018-08-17 20:57:00
17,Bottle Coke,2.95,1,2018-08-17 20:57:00
18,Plain Rice,2.95,1,2018-08-17 20:21:00
14,Peshwari Naan,2.95,1,2018-08-17 20:21:00
18,Plain Rice,2.95,1,2018-08-17 20:09:00
21,Paratha,2.95,2,2018-08-17 20:09:00
13,Keema Naan,2.95,2,2018-08-17 19:43:00
15,Pilau Rice,2.95,2,2018-08-17 19:43:00
18,Plain Rice,2.95,1,2018-08-17 19:25:00
15,Pilau Rice,2.95,1,2018-08-17 19:10:00
15,Pilau Rice,2.95,1,2018-08-17 19:07:00
13,Keema Naan,2.95,1,2018-08-17 19:07:00
19,Garlic Naan,2.95,1,2018-08-17 19:03:00
15,Pilau Rice,2.95,1,2018-08-17 19:03:00
15,Pilau Rice,2.95,1,2018-08-17 18:52:00
19,Garlic Naan,2.95,1,2018-08-17 18:05:00
13,Keema Naan,2.95,1,2018-08-17 18:05:00
22,Bottle Diet Coke,2.95,1,2018-08-17 17:33:00
14,Peshwari Naan,2.95,2,2018-08-17 17:18:00
13,Keema Naan,2.95,1,2018-08-17 17:18:00
15,Pilau Rice,2.95,2,2018-08-17 17:18:00
15,Pilau Rice,2.95,1,2018-08-17 17:08:00
18,Plain Rice,2.95,1,2018-08-17 17:02:00
15,Pilau Rice,2.95,1,2018-08-17 17:02:00
14,Peshwari Naan,2.95,1,2018-08-17 16:48:00
19,Garlic Naan,2.95,1,2018-08-16 20:57:00
18,Plain Rice,2.95,2,2018-08-16 20:50:00
15,Pilau Rice,2.95,2,2018-08-16 19:45:00
14,Peshwari Naan,2.95,2,2018-08-16 18:25:00
19,Garlic Naan,2.95,2,2018-08-16 18:18:00
15,Pilau Rice,2.95,1,2018-08-15 23:00:00
15,Pilau Rice,2.95,1,2018-08-15 22:17:00
17,Bottle Coke,2.95,1,2018-08-15 20:52:00
15,Pilau Rice,2.95,2,2018-08-15 19:20:00
19,Garlic Naan,2.95,1,2018-08-15 18:20:00
18,Plain Rice,2.95,2,2018-08-15 18:04:00
15,Pilau Rice,2.95,1,2018-08-15 13:04:00
15,Pilau Rice,2.95,2,2018-08-14 20:07:00
14,Peshwari Naan,2.95,2,2018-08-14 20:07:00
18,Plain Rice,2.95,1,2018-08-14 19:27:00
17,Bottle Coke,2.95,1,2018-08-14 19:27:00
15,Pilau Rice,2.95,1,2018-08-14 19:24:00
17,Bottle Coke,2.95,1,2018-08-14 19:24:00
19,Garlic Naan,2.95,1,2018-08-13 21:17:00
20,Onion Naan,2.95,2,2018-08-13 19:29:00
15,Pilau Rice,2.95,2,2018-08-13 19:06:00
19,Garlic Naan,2.95,1,2018-08-13 19:06:00
14,Peshwari Naan,2.95,1,2018-08-13 18:04:00
18,Plain Rice,2.95,1,2018-08-13 18:04:00
15,Pilau Rice,2.95,1,2018-08-12 20:22:00
15,Pilau Rice,2.95,3,2018-08-12 20:04:00
24,Lemonade 1.5 ltr,2.95,1,2018-08-12 19:40:00
18,Plain Rice,2.95,1,2018-08-12 19:01:00
19,Garlic Naan,2.95,3,2018-08-12 18:55:00
18,Plain Rice,2.95,1,2018-08-12 18:55:00
15,Pilau Rice,2.95,1,2018-08-12 18:15:00
12,Raitha,2.95,1,2018-08-12 18:09:00
19,Garlic Naan,2.95,1,2018-08-12 18:09:00
15,Pilau Rice,2.95,1,2018-08-12 18:08:00
20,Onion Naan,2.95,1,2018-08-12 18:08:00
19,Garlic Naan,2.95,1,2018-08-12 18:08:00
15,Pilau Rice,2.95,1,2018-08-12 17:48:00
15,Pilau Rice,2.95,1,2018-08-12 17:20:00
13,Keema Naan,2.95,1,2018-08-12 15:24:00
14,Peshwari Naan,2.95,1,2018-08-12 15:24:00
15,Pilau Rice,2.95,1,2018-08-12 15:24:00
13,Keema Naan,2.95,1,2018-08-12 15:20:00
14,Peshwari Naan,2.95,1,2018-08-12 15:20:00
15,Pilau Rice,2.95,1,2018-08-12 15:20:00
21,Paratha,2.95,1,2018-08-11 20:10:00
13,Keema Naan,2.95,1,2018-08-11 20:10:00
18,Plain Rice,2.95,1,2018-08-11 20:09:00
15,Pilau Rice,2.95,1,2018-08-11 20:09:00
15,Pilau Rice,2.95,1,2018-08-11 19:47:00
19,Garlic Naan,2.95,1,2018-08-11 19:47:00
15,Pilau Rice,2.95,1,2018-08-11 19:32:00
15,Pilau Rice,2.95,2,2018-08-11 19:16:00
14,Peshwari Naan,2.95,1,2018-08-11 18:54:00
15,Pilau Rice,2.95,1,2018-08-11 18:54:00
14,Peshwari Naan,2.95,1,2018-08-11 18:51:00
15,Pilau Rice,2.95,1,2018-08-11 18:51:00
23,Kulcha Naan,2.95,1,2018-08-11 18:32:00
15,Pilau Rice,2.95,1,2018-08-11 18:32:00
18,Plain Rice,2.95,1,2018-08-11 18:18:00
14,Peshwari Naan,2.95,1,2018-08-11 18:08:00
15,Pilau Rice,2.95,2,2018-08-11 18:08:00
15,Pilau Rice,2.95,1,2018-08-11 17:57:00
15,Pilau Rice,2.95,2,2018-08-11 17:29:00
14,Peshwari Naan,2.95,1,2018-08-11 17:17:00
12,Raitha,2.95,1,2018-08-11 16:55:00
19,Garlic Naan,2.95,1,2018-08-11 16:55:00
19,Garlic Naan,2.95,1,2018-08-10 22:41:00
15,Pilau Rice,2.95,1,2018-08-10 20:43:00
19,Garlic Naan,2.95,1,2018-08-10 20:43:00
21,Paratha,2.95,1,2018-08-10 20:29:00
14,Peshwari Naan,2.95,2,2018-08-10 20:25:00
23,Kulcha Naan,2.95,1,2018-08-10 20:25:00
15,Pilau Rice,2.95,1,2018-08-10 20:17:00
19,Garlic Naan,2.95,2,2018-08-10 20:17:00
14,Peshwari Naan,2.95,1,2018-08-10 20:17:00
18,Plain Rice,2.95,1,2018-08-10 20:05:00
15,Pilau Rice,2.95,1,2018-08-10 19:08:00
18,Plain Rice,2.95,1,2018-08-10 18:53:00
18,Plain Rice,2.95,2,2018-08-10 18:10:00
13,Keema Naan,2.95,1,2018-08-10 18:10:00
15,Pilau Rice,2.95,1,2018-08-10 17:51:00
13,Keema Naan,2.95,1,2018-08-10 17:51:00
18,Plain Rice,2.95,6,2018-08-10 09:34:00
19,Garlic Naan,2.95,1,2018-08-09 20:52:00
14,Peshwari Naan,2.95,1,2018-08-09 20:28:00
18,Plain Rice,2.95,1,2018-08-09 20:16:00
15,Pilau Rice,2.95,3,2018-08-09 18:45:00
19,Garlic Naan,2.95,2,2018-08-09 18:45:00
15,Pilau Rice,2.95,1,2018-08-09 18:21:00
14,Peshwari Naan,2.95,1,2018-08-09 18:21:00
15,Pilau Rice,2.95,1,2018-08-08 19:23:00
19,Garlic Naan,2.95,1,2018-08-08 19:23:00
15,Pilau Rice,2.95,1,2018-08-08 19:16:00
19,Garlic Naan,2.95,1,2018-08-08 19:16:00
15,Pilau Rice,2.95,2,2018-08-08 19:15:00
19,Garlic Naan,2.95,1,2018-08-08 19:15:00
12,Raitha,2.95,1,2018-08-08 18:44:00
23,Kulcha Naan,2.95,1,2018-08-08 18:44:00
18,Plain Rice,2.95,1,2018-08-08 18:44:00
14,Peshwari Naan,2.95,1,2018-08-07 20:50:00
19,Garlic Naan,2.95,1,2018-08-07 19:22:00
15,Pilau Rice,2.95,1,2018-08-07 19:22:00
13,Keema Naan,2.95,1,2018-08-07 19:22:00
14,Peshwari Naan,2.95,1,2018-08-07 19:05:00
15,Pilau Rice,2.95,1,2018-08-07 18:40:00
18,Plain Rice,2.95,1,2018-08-07 18:40:00
14,Peshwari Naan,2.95,1,2018-08-07 18:40:00
15,Pilau Rice,2.95,1,2018-08-07 18:39:00
18,Plain Rice,2.95,1,2018-08-07 17:56:00
17,Bottle Coke,2.95,1,2018-08-07 17:56:00
15,Pilau Rice,2.95,3,2018-08-06 20:59:00
18,Plain Rice,2.95,1,2018-08-06 20:52:00
13,Keema Naan,2.95,1,2018-08-06 18:06:00
15,Pilau Rice,2.95,1,2018-08-06 18:06:00
19,Garlic Naan,2.95,1,2018-08-06 17:53:00
13,Keema Naan,2.95,1,2018-08-06 17:53:00
19,Garlic Naan,2.95,1,2018-08-06 13:56:00
15,Pilau Rice,2.95,1,2018-08-06 13:56:00
22,Bottle Diet Coke,2.95,1,2018-08-06 13:56:00
19,Garlic Naan,2.95,1,2018-08-05 22:55:00
15,Pilau Rice,2.95,2,2018-08-05 20:14:00
17,Bottle Coke,2.95,1,2018-08-05 20:14:00
15,Pilau Rice,2.95,2,2018-08-05 19:31:00
18,Plain Rice,2.95,1,2018-08-05 18:52:00
14,Peshwari Naan,2.95,1,2018-08-05 17:37:00
13,Keema Naan,2.95,1,2018-08-05 17:35:00
16,Green Salad,2.95,1,2018-08-05 17:04:00
12,Raitha,2.95,1,2018-08-05 13:58:00
15,Pilau Rice,2.95,1,2018-08-04 20:08:00
15,Pilau Rice,2.95,1,2018-08-04 20:06:00
15,Pilau Rice,2.95,1,2018-08-04 19:26:00
18,Plain Rice,2.95,1,2018-08-04 19:26:00
13,Keema Naan,2.95,1,2018-08-04 19:26:00
19,Garlic Naan,2.95,2,2018-08-04 18:02:00
15,Pilau Rice,2.95,3,2018-08-04 18:02:00
15,Pilau Rice,2.95,1,2018-08-04 17:49:00
21,Paratha,2.95,1,2018-08-04 17:49:00
15,Pilau Rice,2.95,1,2018-08-04 17:31:00
13,Keema Naan,2.95,1,2018-08-04 17:31:00
18,Plain Rice,2.95,1,2018-08-04 17:26:00
18,Plain Rice,2.95,2,2018-08-04 17:26:00
15,Pilau Rice,2.95,2,2018-08-04 15:42:00
18,Plain Rice,2.95,1,2018-08-03 20:27:00
13,Keema Naan,2.95,1,2018-08-03 20:27:00
15,Pilau Rice,2.95,1,2018-08-03 20:23:00
14,Peshwari Naan,2.95,1,2018-08-03 20:14:00
15,Pilau Rice,2.95,2,2018-08-03 19:37:00
22,Bottle Diet Coke,2.95,1,2018-08-03 19:37:00
13,Keema Naan,2.95,1,2018-08-03 19:01:00
15,Pilau Rice,2.95,1,2018-08-03 18:45:00
15,Pilau Rice,2.95,3,2018-08-03 18:19:00
15,Pilau Rice,2.95,1,2018-08-03 18:06:00
15,Pilau Rice,2.95,1,2018-08-03 18:05:00
15,Pilau Rice,2.95,1,2018-08-03 17:54:00
21,Paratha,2.95,1,2018-08-03 17:42:00
14,Peshwari Naan,2.95,1,2018-08-03 14:43:00
15,Pilau Rice,2.95,1,2018-08-03 14:43:00
18,Plain Rice,2.95,1,2018-08-02 19:49:00
14,Peshwari Naan,2.95,1,2018-08-02 19:40:00
15,Pilau Rice,2.95,2,2018-08-02 19:40:00
19,Garlic Naan,2.95,1,2018-08-02 19:34:00
15,Pilau Rice,2.95,1,2018-08-02 19:27:00
